Date/Time,kWh del int,kWh rec int,kVARh del int,kVARh rec int,Vln a,Vln b,Vln c,I a,I b,I c,PF sign tot,Freq,kW tot,kVAR tot
07/03/2015 13:30:00.000,5996.746582,0.000000,1171.367065,0.000000,12092.310547,12240.017578,11912.106445,332.632996,344.565399,345.841400,-98.137169,49.874252,12122.157227,2373.102051
07/03/2015 14:00:00.000,6015.389160,0.000000,1171.386353,0.000000,12097.696289,12242.097656,11913.874023,328.716583,340.866150,342.084198,-98.141937,49.921726,11990.973633,2344.327148
07/03/2015 14:30:00.000,6047.058105,0.000000,1145.030396,0.000000,12103.465820,12251.738281,11908.714844,335.216492,347.551483,348.835754,-98.363007,49.964520,12258.218750,2245.687500
07/03/2015 15:00:00.000,6038.921875,0.000000,1141.784180,0.000000,12105.832031,12248.607422,11920.952148,322.970947,335.084137,336.431519,-98.126404,50.031914,11792.600586,2315.435059
07/03/2015 15:30:00.000,5982.638184,0.000000,1149.139404,0.000000,12096.114258,12242.032227,11909.229492,330.013550,342.425598,343.691772,-98.132866,49.966518,12040.974609,2360.006592
07/03/2015 16:00:00.000,6037.432129,0.000000,1157.989746,0.000000,12097.246094,12244.239258,11908.016602,331.878387,343.965759,345.328949,-98.194427,49.968025,12109.218750,2332.827881
07/03/2015 16:30:00.000,6056.175293,0.000000,1160.027588,0.000000,12091.084961,12242.472656,11904.451172,333.510651,345.157196,346.926941,-98.159103,49.966087,12153.522461,2364.796143
07/03/2015 17:00:00.000,6063.372559,0.000000,1175.552856,0.000000,12089.611328,12243.101563,11907.837891,331.668060,343.448151,345.552307,-98.174911,50.063713,12097.904297,2343.560547
07/03/2015 17:30:00.000,5933.077637,0.000000,1291.035645,0.000000,12028.995117,12201.296875,11875.324219,335.934784,345.963928,349.575867,-97.470650,49.918270,12093.023438,2772.788818
07/03/2015 18:00:00.000,6053.305176,0.000000,1462.817871,0.000000,11969.360352,12154.842773,11833.906250,340.228027,348.914215,354.199280,-96.839554,50.006962,12101.984375,3116.982422
07/03/2015 18:30:00.000,6060.416504,0.000000,1279.306519,0.000000,12062.120117,12238.746094,11921.819336,334.033966,342.063934,347.840179,-98.159172,50.020454,12126.401367,2359.472168
07/03/2015 19:00:00.000,6050.381348,0.000000,1174.759888,0.000000,12057.472656,12227.289063,11927.660156,335.523987,343.220886,347.764740,-98.127045,49.949471,12150.097656,2385.209961
07/03/2015 19:30:00.000,6083.392090,0.000000,1158.053711,0.000000,12076.591797,12247.474609,11942.921875,334.997467,342.697723,347.104431,-98.347816,49.893417,12175.445313,2241.109131
07/03/2015 20:00:00.000,6084.632324,0.000000,1086.708618,0.000000,12093.065430,12263.115234,11949.227539,333.277893,341.354797,345.982574,-98.500580,49.998405,12157.626953,2129.378906
07/03/2015 20:30:00.000,6083.807129,0.000000,1053.014648,0.000000,12108.045898,12273.478516,11963.046875,332.480316,340.948975,345.391083,-98.623199,49.891850,12164.589844,2039.710327
07/03/2015 21:00:00.000,6090.457031,0.000000,1085.996826,0.000000,12171.551758,12337.964844,12022.201172,332.501678,341.839355,346.257263,-98.153221,49.932980,12190.232422,2375.832275
07/03/2015 21:30:00.000,5935.265137,0.000000,1187.477051,0.000000,12192.463867,12358.567383,12035.337891,327.928894,337.767120,342.237610,-98.337975,50.035378,12079.511719,2230.231201
07/03/2015 22:00:00.000,6087.379883,0.000000,1072.111938,0.000000,12218.674805,12374.321289,12046.155273,329.280945,339.997772,343.544922,-98.617722,49.892696,12190.006836,2048.119385
07/03/2015 22:30:00.000,6096.723145,0.000000,1029.900146,0.000000,12222.166016,12365.842773,12046.774414,328.667877,339.694275,342.262482,-98.598244,50.009415,12159.564453,2057.657227
07/03/2015 23:00:00.000,6055.379395,0.000000,974.478638,0.000000,12262.210938,12399.197266,12074.765625,327.954315,339.359070,341.382538,-98.975960,49.971062,12216.291016,1761.849609
07/03/2015 23:30:00.000,5997.881348,0.000000,1361.438477,0.000000,12096.494141,12226.944336,11929.806641,302.540710,313.768982,315.661926,-97.664452,50.238529,10991.050781,2418.028076
08/03/2015 00:00:00.000,5858.327637,0.000000,1119.313110,0.000000,12115.277344,12245.828125,11920.518555,331.146362,343.629272,344.440704,-98.520309,49.941448,12134.653320,2111.007080
08/03/2015 00:30:00.000,6072.204590,0.000000,1063.768555,0.000000,12121.011719,12248.002930,11922.166016,330.664673,343.853638,344.058167,-98.505402,49.790749,12128.599609,2120.799316
08/03/2015 01:00:00.000,6065.297363,0.000000,1028.166992,0.000000,12129.805664,12258.086914,11931.296875,330.335236,343.534454,343.943909,-98.647171,49.954647,12146.302734,2018.467529
08/03/2015 01:30:00.000,6060.722168,0.000000,972.218445,0.000000,12138.063477,12262.489258,11936.723633,324.959167,338.377991,338.565765,-98.657829,50.134884,11963.442383,1980.071045
08/03/2015 02:00:00.000,5834.605469,0.000000,994.884766,0.000000,12150.852539,12276.442383,11939.539063,328.175201,341.831604,341.871552,-98.803009,50.174431,12110.146484,1890.761719
08/03/2015 02:30:00.000,6046.042969,0.000000,918.448547,0.000000,12153.806641,12277.265625,11948.108398,327.149567,340.779694,340.880798,-98.847488,50.021889,12082.744141,1850.473389
08/03/2015 03:00:00.000,6043.422363,0.000000,915.461975,0.000000,12151.049805,12277.150391,11947.878906,327.388062,340.971466,341.043243,-98.839127,50.098007,12087.919922,1858.089111
08/03/2015 03:30:00.000,6049.620117,0.000000,889.818604,0.000000,12164.152344,12289.397461,11954.261719,327.236328,341.106598,341.082214,-98.958443,50.092590,12112.837891,1762.039307
08/03/2015 04:00:00.000,6056.395020,0.000000,898.210632,0.000000,12161.889648,12287.125000,11953.235352,326.719421,340.391693,340.349182,-98.923149,50.035580,12083.300781,1787.757568
08/03/2015 04:30:00.000,6041.034180,0.000000,932.095276,0.000000,12144.386719,12273.138672,11945.677734,327.360748,340.625214,340.931396,-98.747375,49.945549,12066.994141,1928.122925
08/03/2015 05:00:00.000,6041.848633,0.000000,1001.237366,0.000000,12122.017578,12254.201172,11929.257813,329.041138,341.935211,342.678497,-98.516418,50.017921,12076.351563,2103.686035
08/03/2015 05:30:00.000,6044.679688,0.000000,1107.130859,0.000000,12093.065430,12226.769531,11914.946289,331.074158,343.494812,344.115265,-98.261345,50.087368,12081.782227,2282.831787
08/03/2015 06:00:00.000,6040.044434,0.000000,1138.596924,0.000000,12107.430664,12242.793945,11916.237305,330.471191,342.950317,343.629974,-98.395233,50.147949,12089.787109,2192.383789
08/03/2015 06:30:00.000,6047.103516,0.000000,1068.187744,0.000000,12118.399414,12256.438477,11923.958008,329.959106,342.894775,343.600067,-98.528900,50.136509,12110.458984,2100.535156
08/03/2015 07:00:00.000,6054.360352,0.000000,982.511108,0.000000,12143.520508,12291.452148,11971.444336,328.559113,339.857239,341.529572,-98.863647,50.131233,12111.022461,1841.531494
08/03/2015 07:30:00.000,6051.091309,0.000000,961.029419,0.000000,12124.042969,12283.630859,11967.406250,329.606415,339.468323,342.673859,-98.726631,50.211502,12105.924805,1950.603882
08/03/2015 08:00:00.000,6050.295898,0.000000,977.695984,0.000000,12120.444336,12286.214844,11980.125000,330.131714,338.656891,341.894196,-98.703514,50.066799,12094.836914,1966.772949
08/03/2015 08:30:00.000,6046.028809,0.000000,1122.891602,0.000000,12110.330078,12297.100586,11975.894531,330.904297,340.111755,344.734955,-98.191185,50.159794,12090.754883,2331.419434
08/03/2015 09:00:00.000,6043.927246,0.000000,1166.122681,0.000000,12108.633789,12297.900391,11973.929688,330.399109,339.712341,344.605042,-98.159721,49.997345,12073.655273,2348.848145
08/03/2015 09:30:00.000,6035.078613,0.000000,1168.368164,0.000000,12116.875000,12305.080078,11981.094727,329.861481,339.469025,343.929047,-98.261902,49.946114,12076.294922,2281.421631
08/03/2015 10:00:00.000,6042.227539,0.000000,1187.071899,0.000000,12111.176758,12300.723633,11969.481445,330.820313,340.497528,345.109619,-98.151619,49.938416,12092.994141,2357.929199
08/03/2015 10:30:00.000,6035.004395,0.000000,1202.708740,0.000000,12098.403320,12290.644531,11958.633789,330.804718,340.368774,345.725616,-98.078011,49.884258,12078.150391,2402.824219
08/03/2015 11:00:00.000,6034.236816,0.000000,1230.209473,0.000000,12093.430664,12290.369141,11956.685547,330.902191,340.252716,346.028900,-98.016037,49.920956,12071.345703,2441.041992
08/03/2015 11:30:00.000,6042.170898,0.000000,1177.022339,0.000000,12109.543945,12301.290039,11962.606445,330.527008,340.138672,345.421936,-98.232185,50.030533,12095.235352,2304.974854
08/03/2015 12:00:00.000,6027.144043,0.000000,1148.484497,0.000000,12110.451172,12302.826172,11963.879883,328.499573,338.056213,343.578430,-98.223618,50.019436,12024.615234,2297.212646
08/03/2015 12:30:00.000,6017.548828,0.000000,1133.331177,0.000000,12099.230469,12298.683594,11965.619141,329.761993,338.732819,344.930267,-98.126869,49.851559,12047.921875,2365.267822
08/03/2015 13:00:00.000,6027.170898,0.000000,1188.116943,0.000000,12110.737305,12316.661133,11975.088867,329.979584,338.342590,345.211395,-98.315346,49.950825,12085.249023,2246.819092
08/03/2015 13:30:00.000,6031.182617,0.000000,1190.381714,0.000000,12098.282227,12297.197266,11960.949219,329.941650,338.721832,344.879364,-98.098892,49.866756,12043.498047,2382.499023
08/03/2015 14:00:00.000,6025.227539,0.000000,1171.411499,0.000000,12104.450195,12301.884766,11962.960938,329.519592,339.001343,344.606110,-98.212181,49.987022,12056.875000,2310.979736
08/03/2015 14:30:00.000,6030.523926,0.000000,1164.577393,0.000000,12109.905273,12300.650391,11966.891602,329.793976,339.498199,344.580475,-98.243210,49.986237,12072.162109,2293.195801
08/03/2015 15:00:00.000,6040.025391,0.000000,1139.362671,0.000000,12112.144531,12302.035156,11966.394531,329.846893,339.687836,344.678406,-98.290054,50.082199,12082.953125,2263.627441
08/03/2015 15:30:00.000,6031.825195,0.000000,1157.142334,0.000000,12098.141602,12289.325195,11959.621094,330.354126,339.850006,345.049591,-98.113266,49.994339,12062.809570,2377.020752
08/03/2015 16:00:00.000,6033.480957,0.000000,1195.798218,0.000000,12100.481445,12287.258789,11956.020508,329.852570,339.207214,344.400757,-98.082787,50.004192,12036.625000,2391.498535
08/03/2015 16:30:00.000,6032.509277,0.000000,1233.037476,0.000000,12066.725586,12294.501953,11945.938477,331.906586,340.452057,346.079193,-97.880791,49.974556,12058.619141,2522.835938
08/03/2015 17:00:00.000,6034.120605,0.000000,1270.057007,0.000000,12058.667969,12255.824219,11942.616211,333.504974,341.243347,347.083099,-97.707176,50.105442,12060.941406,2628.157227
08/03/2015 17:30:00.000,6047.934570,0.000000,828.968018,0.000000,11942.507813,12138.203125,11824.231445,334.353943,341.134827,347.136627,-98.871033,49.979733,12094.854492,1832.981201
08/03/2015 18:00:00.000,6047.059570,0.000000,871.936096,0.000000,11954.524414,12153.939453,11863.942383,334.285736,338.336029,346.017700,-99.027908,49.947025,12087.572266,1697.819824
08/03/2015 18:30:00.000,6048.681641,0.000000,733.388306,0.000000,12000.657227,12204.610352,11928.105469,332.129517,334.268433,343.446228,-99.554031,49.993034,12099.546875,1146.548218
08/03/2015 19:00:00.000,6048.325684,0.000000,571.561707,0.000000,12006.091797,12219.152344,11928.484375,330.882538,333.418976,343.512329,-99.574066,49.948215,12084.054688,1118.899658
08/03/2015 19:30:00.000,6047.183105,0.000000,614.723389,0.000000,12075.057617,12297.397461,12004.192383,330.304779,332.753723,343.339050,-99.215668,49.938915,12098.102539,1524.226074
08/03/2015 20:00:00.000,6052.504395,0.000000,743.174683,0.000000,12088.204102,12305.011719,11996.183594,329.289307,332.973297,343.342621,-99.328308,50.002281,12106.757813,1410.342041
08/03/2015 20:30:00.000,6041.080566,0.000000,761.873962,0.000000,12140.555664,12356.440430,12054.928711,328.090881,331.977142,342.181335,-98.910736,49.913490,12069.669922,1796.172363
08/03/2015 21:00:00.000,6039.682617,0.000000,871.914001,0.000000,12163.472656,12371.599609,12064.103516,327.083252,331.916962,341.205383,-99.063538,49.952049,12079.349609,1664.836426
08/03/2015 21:30:00.000,6049.392578,0.000000,827.257507,0.000000,12178.661133,12379.724609,12071.322266,326.724365,332.450836,340.834473,-99.126991,49.934429,12095.381836,1608.800537
08/03/2015 22:00:00.000,6041.712402,0.000000,901.143799,0.000000,12141.328125,12343.137695,12024.979492,328.061676,334.879425,342.944702,-98.664726,49.948227,12070.196289,1992.497070
08/03/2015 22:30:00.000,6035.526855,0.000000,1027.263184,0.000000,12140.089844,12327.955078,12014.965820,328.683075,336.571625,343.194092,-98.603218,49.967220,12084.925781,2041.315918
08/03/2015 23:00:00.000,6044.773438,0.000000,934.869507,0.000000,12176.138672,12352.336914,12039.019531,327.177460,335.953003,341.245575,-98.952896,50.106079,12106.767578,1765.913818
08/03/2015 23:30:00.000,6050.192871,0.000000,829.507874,0.000000,12190.909180,12365.819336,12044.444336,325.892059,335.123962,340.163818,-99.088394,50.145325,12095.878906,1644.528076
09/03/2015 00:00:00.000,6035.176270,0.000000,764.910828,0.000000,12225.525391,12401.544922,12070.189453,323.756012,333.346497,338.667572,-99.310226,49.991920,12089.370117,1427.338867
09/03/2015 00:30:00.000,6039.826172,0.000000,993.137817,0.000000,12113.908203,12302.254883,11981.242188,330.327087,339.607941,345.199768,-98.029121,49.893269,12067.421875,2431.944824
09/03/2015 01:00:00.000,6037.601563,0.000000,1193.683594,0.000000,12124.177734,12310.520508,11986.783203,328.964020,338.584869,344.127106,-98.173431,50.002880,12051.957031,2335.631348
09/03/2015 01:30:00.000,6031.656250,0.000000,1140.139526,0.000000,12139.172852,12322.623047,11996.652344,328.197357,338.142517,343.280884,-98.347382,50.122826,12060.845703,2220.315918
09/03/2015 02:00:00.000,6023.446289,0.000000,1106.552856,0.000000,12150.253906,12335.273438,12005.073242,327.609924,337.264435,342.411133,-98.430931,50.227016,12053.892578,2160.834473
09/03/2015 02:30:00.000,6028.222656,0.000000,1120.000488,0.000000,12138.234375,12321.413086,11998.339844,329.017120,338.814026,343.715851,-98.304459,50.194672,12078.642578,2253.022949
09/03/2015 03:00:00.000,6035.324219,0.000000,1115.588867,0.000000,12146.375000,12327.812500,12004.784180,327.706024,337.731903,342.603760,-98.367538,50.030590,12051.377930,2204.662354
09/03/2015 03:30:00.000,6031.796387,0.000000,1117.075562,0.000000,12141.047852,12322.570313,11999.351563,328.177246,338.057983,343.054291,-98.321877,50.050739,12055.414063,2236.812500
09/03/2015 04:00:00.000,6035.871094,0.000000,1136.852783,0.000000,12136.347656,12323.292969,11995.370117,329.082275,338.491699,343.859955,-98.232086,49.998890,12067.341797,2299.724609
09/03/2015 04:30:00.000,6026.310059,0.000000,1203.406250,0.000000,12107.084961,12297.479492,11982.221680,330.901550,339.540070,345.401672,-97.872116,49.956955,12053.312500,2527.049805
09/03/2015 05:00:00.000,6021.899902,0.000000,1361.426636,0.000000,12064.875977,12259.285156,11957.550781,333.847107,341.207916,347.765991,-97.285904,49.927902,12028.808594,2861.101318
09/03/2015 05:30:00.000,6017.644531,0.000000,1565.852295,0.000000,11977.677734,12183.315430,11904.729492,341.058807,346.632080,353.038940,-96.134872,49.974403,12022.940430,3443.412598
09/03/2015 06:00:00.000,6015.738281,0.000000,1634.943237,0.000000,12004.559570,12212.568359,11912.979492,338.055481,344.163574,350.776398,-96.739861,50.060734,12029.786133,3149.319824
09/03/2015 06:30:00.000,6018.488770,0.000000,1431.072388,0.000000,12081.230469,12280.588867,11964.182617,331.900604,339.373627,345.566956,-97.770836,50.054787,12032.836914,2584.111084
09/03/2015 07:00:00.000,6035.146973,0.000000,1235.181030,0.000000,12111.041992,12302.332031,11975.166016,330.608154,339.373474,344.809021,-98.024284,50.176365,12060.984375,2433.717773
09/03/2015 07:30:00.000,6022.170410,0.000000,1249.506592,0.000000,12101.258789,12289.697266,11965.043945,330.528320,339.553558,344.759064,-97.840843,50.032547,12028.235352,2540.866211
09/03/2015 08:00:00.000,6010.349609,0.000000,1302.312378,0.000000,12080.547852,12270.951172,11943.881836,332.196503,340.930725,346.106628,-97.613602,50.182278,12032.088867,2676.769043
09/03/2015 08:30:00.000,6016.280762,0.000000,1371.675171,0.000000,12049.399414,12242.692383,11922.139648,334.591736,342.764008,347.617035,-97.167000,50.108807,12017.433594,2923.029297
09/03/2015 09:00:00.000,6017.912109,0.000000,1236.853638,0.000000,11927.288086,12099.168945,11765.507813,332.592712,341.142151,345.288818,-99.283005,49.930656,12065.388672,1452.648560
09/03/2015 09:30:00.000,6026.848145,0.000000,940.795349,0.000000,12016.430664,12208.686523,11889.800781,333.762146,341.691895,346.669281,-97.795868,49.967976,12028.590820,2568.156250
09/03/2015 10:00:00.000,6005.545898,0.000000,1171.159668,0.000000,11944.416016,12126.362305,11802.556641,332.382874,340.120361,344.614044,-98.952209,50.035912,12030.378906,1755.359863
09/03/2015 10:30:00.000,6014.491699,0.000000,895.148315,0.000000,11933.846680,12117.714844,11796.278320,333.763977,341.009186,345.930420,-98.856270,49.990658,12052.629883,1838.691895
09/03/2015 11:00:00.000,6021.751953,0.000000,964.362427,0.000000,11927.974609,12109.306641,11775.815430,333.827850,342.518097,346.093384,-98.817848,49.908455,12055.679688,1870.337769
09/03/2015 11:30:00.000,6016.751953,0.000000,733.740417,0.000000,12039.693359,12191.144531,11842.199219,327.628387,338.546143,340.702545,-99.625481,49.915966,12054.791016,1046.247559
09/03/2015 12:00:00.000,6028.599121,0.000000,526.754883,0.000000,12044.267578,12203.518555,11847.372070,327.886414,338.821930,341.809753,-99.683479,49.950264,12089.034180,964.141663
09/03/2015 12:30:00.000,6037.467285,0.000000,422.012207,0.000000,12070.954102,12229.959961,11869.747070,325.453552,336.885193,340.184387,-99.794197,49.873226,12055.376953,774.621582
09/03/2015 13:00:00.000,6032.491211,0.000000,423.257446,0.000000,12050.773438,12209.810547,11850.643555,326.275452,337.350647,340.711334,-99.707176,50.030701,12046.771484,923.939026
09/03/2015 13:30:00.000,6027.824707,0.000000,558.976929,0.000000,12003.823242,12160.762695,11807.444336,328.221619,338.928802,342.134644,-99.398567,49.956188,12022.132813,1324.515625
09/03/2015 14:00:00.000,6021.284668,0.000000,599.468445,0.000000,12022.818359,12175.183594,11825.686523,328.319824,339.294189,341.763550,-99.553085,49.943390,12059.150391,1143.945068
09/03/2015 14:30:00.000,6022.576660,0.000000,596.611267,0.000000,12023.567383,12179.356445,11832.566406,328.142853,338.683807,341.402618,-99.559349,49.866638,12050.451172,1135.023926
09/03/2015 15:00:00.000,5998.720215,0.000000,533.743286,0.000000,12019.602539,12203.686523,11830.861328,326.035919,337.351898,339.791351,-99.587883,49.818317,11999.346680,1092.772461
09/03/2015 15:30:00.000,5993.038086,0.000000,525.990967,0.000000,12046.904297,12198.498047,11841.334961,324.355255,335.950134,338.583252,-99.645859,49.916416,11965.943359,1009.727600
09/03/2015 16:00:00.000,5996.138672,0.000000,524.781982,0.000000,12028.388672,12180.226563,11832.232422,326.039124,337.024048,339.653473,-99.555443,49.988186,11986.046875,1133.979980
09/03/2015 16:30:00.000,5993.386230,0.000000,517.181396,0.000000,12022.164063,12181.255859,11840.351563,325.872803,336.042419,339.394714,-99.542770,49.948666,11969.246094,1148.529541
09/03/2015 17:00:00.000,6004.416016,0.000000,528.571594,0.000000,12033.809570,12188.025391,11841.519531,325.392853,336.542847,339.639404,-99.606018,50.045666,11985.722656,1067.097168
09/03/2015 17:30:00.000,5999.607422,0.000000,556.648682,0.000000,11986.292969,12174.924805,11809.006836,327.668976,338.073120,342.143311,-99.406944,50.018101,12005.462891,1313.346313
09/03/2015 18:00:00.000,5991.300781,0.000000,786.507813,0.000000,12088.689453,12293.499023,11983.653320,329.852661,336.029602,343.702148,-97.791313,49.980953,11959.718750,2556.179688
09/03/2015 18:30:00.000,5979.374023,0.000000,1364.319702,0.000000,12034.444336,12258.452148,11954.061523,333.480103,337.269958,346.787842,-97.286461,50.006710,11950.924805,2842.275146
09/03/2015 19:00:00.000,5968.658691,0.000000,1455.361694,0.000000,12029.042969,12246.347656,11954.172852,334.588562,338.306335,346.770050,-97.201393,49.966660,11960.521484,2890.703125
09/03/2015 19:30:00.000,5968.247559,0.000000,1425.493408,0.000000,12028.453125,12246.093750,11944.606445,333.941162,338.251892,346.835022,-97.116310,49.991764,11939.259766,2931.032227
09/03/2015 20:00:00.000,5972.249023,0.000000,1360.581543,0.000000,12072.061523,12283.105469,11976.005859,330.442902,335.536072,343.600403,-97.675743,49.938747,11933.807617,2618.854492
09/03/2015 20:30:00.000,5975.069824,0.000000,1255.223511,0.000000,12109.899414,12311.124023,12001.511719,327.944489,334.147095,341.694061,-98.094383,50.029106,11946.330078,2366.159180
09/03/2015 21:00:00.000,5974.612793,0.000000,1171.493164,0.000000,12143.676758,12340.884766,12024.212891,324.656219,331.243408,338.559631,-98.382668,49.868073,11898.314453,2166.296875
09/03/2015 21:30:00.000,5979.149414,0.000000,1032.981567,0.000000,12176.803711,12370.364258,12039.749023,325.034363,332.583313,339.383728,-98.795120,50.007698,12004.304688,1880.515503
09/03/2015 22:00:00.000,6000.439453,0.000000,857.225220,0.000000,12207.395508,12398.968750,12075.146484,322.429596,329.765289,337.032684,-99.147179,49.978245,11983.808594,1575.178467
09/03/2015 22:30:00.000,5974.718750,0.000000,1103.400391,0.000000,12136.567383,12335.015625,12018.196289,325.681396,332.625153,340.149994,-98.391495,49.963085,11941.328125,2168.045166
09/03/2015 23:00:00.000,5981.606445,0.000000,1012.301453,0.000000,12174.594727,12367.335938,12057.519531,324.641083,331.266754,338.477814,-98.676147,49.924095,11964.414063,1966.400757
09/03/2015 23:30:00.000,5992.295410,0.000000,956.658875,0.000000,12178.547852,12369.190430,12053.416016,325.350525,332.423920,339.191498,-98.776108,49.940353,12007.784180,1896.114624
10/03/2015 00:00:00.000,6004.958984,0.000000,925.883728,0.000000,12191.459961,12383.872070,12064.655273,324.136108,331.386353,338.119537,-98.887466,49.955891,11994.210938,1804.224609
10/03/2015 00:30:00.000,5997.591797,0.000000,876.039551,0.000000,12202.359375,12391.116211,12068.533203,323.701294,331.514526,338.019745,-98.974686,49.974640,12006.900391,1732.741455
10/03/2015 01:00:00.000,6010.232422,0.000000,985.632751,0.000000,12099.363281,12301.612305,11985.448242,329.618378,337.170258,343.920685,-97.745880,50.011501,11976.125000,2586.784180
10/03/2015 01:30:00.000,5994.504883,0.000000,1254.593506,0.000000,12113.118164,12311.594727,11992.869141,329.513611,337.481232,343.842804,-97.924149,49.967712,12009.792969,2485.957031
10/03/2015 02:00:00.000,5992.775391,0.000000,1245.667480,0.000000,12114.759766,12309.370117,11989.608398,329.739624,337.725555,343.815155,-97.847969,49.855606,12004.378906,2531.500977
10/03/2015 02:30:00.000,6001.430176,0.000000,1262.774414,0.000000,12117.649414,12313.038086,11995.173828,329.062378,337.275024,343.347046,-97.884590,49.927612,11994.026367,2506.998535
10/03/2015 03:00:00.000,6004.104004,0.000000,1240.643066,0.000000,12128.685547,12323.026367,12004.104492,328.603333,336.789185,342.773102,-98.073212,49.987743,12008.860352,2392.110352
10/03/2015 03:30:00.000,6000.730469,0.000000,1256.466675,0.000000,12117.644531,12312.367188,11982.064453,329.642212,337.722137,343.579346,-97.900490,49.939949,12006.150391,2499.778809
10/03/2015 04:00:00.000,6004.822754,0.000000,1265.169800,0.000000,12113.624023,12314.531250,11972.188477,330.412811,338.075439,344.425262,-97.864510,50.047737,12021.002930,2524.924561
10/03/2015 04:30:00.000,6005.859863,0.000000,1301.406372,0.000000,12087.688477,12288.784180,11962.529297,332.270752,339.313110,346.059814,-97.515732,49.976902,12014.209961,2729.105713
10/03/2015 05:00:00.000,6004.716797,0.000000,1412.236816,0.000000,12050.583984,12259.611328,11943.514648,335.299500,341.426300,348.822998,-97.072906,49.998241,12024.625000,2975.125977
10/03/2015 05:30:00.000,6006.931152,0.000000,1578.302124,0.000000,12005.750977,12221.593750,11917.391602,339.195007,343.759216,351.530792,-96.398071,49.937153,12009.343750,3313.499268
10/03/2015 06:00:00.000,5997.778320,0.000000,1652.268066,0.000000,12013.471680,12231.526367,11913.995117,337.406525,342.335144,349.711182,-96.545937,50.108902,11974.016602,3231.489990
10/03/2015 06:30:00.000,5996.296875,0.000000,1542.894531,0.000000,12062.355469,12276.693359,11955.766602,334.276062,340.046539,347.499542,-97.286018,50.006313,12021.847656,2859.383789
10/03/2015 07:00:00.000,6005.515137,0.000000,1341.994873,0.000000,12100.970703,12310.995117,11965.217773,331.016083,338.031403,344.990845,-97.749695,50.103054,12014.186523,2592.729492
10/03/2015 07:30:00.000,6010.563965,0.000000,1314.565674,0.000000,12096.295898,12304.673828,11957.728516,331.874329,338.611664,345.527618,-97.640930,49.995098,12017.988281,2657.718262
10/03/2015 08:00:00.000,6002.801758,0.000000,1372.357666,0.000000,12083.986328,12292.074219,11950.335938,332.817505,339.399689,345.774139,-97.463348,50.078003,12008.916016,2757.633057
10/03/2015 08:30:00.000,5972.810059,0.000000,915.929504,0.000000,11978.991211,12172.004883,11835.567383,330.204834,336.852051,342.566833,-98.716316,50.093422,11950.472656,1933.490845
10/03/2015 09:00:00.000,5978.479492,0.000000,956.516174,0.000000,11983.928711,12178.069336,11831.916016,329.631287,336.858276,342.316589,-98.753555,50.030178,11947.502930,1904.224854
10/03/2015 09:30:00.000,5978.758789,0.000000,886.224243,0.000000,12032.869141,12229.747070,11868.831055,327.290283,334.035583,340.821289,-99.252838,50.096325,11973.570313,1471.942261
10/03/2015 10:00:00.000,5973.081543,0.000000,1132.732422,0.000000,12148.958984,12325.784180,11991.884766,327.029968,336.669861,340.067291,-98.152481,49.988342,11970.425781,2333.471924
10/03/2015 10:30:00.000,5985.658691,0.000000,1010.858337,0.000000,12162.898438,12524.982422,11954.263672,333.579956,317.980316,342.326263,-98.904610,50.002571,11979.669922,1787.864990
10/03/2015 11:00:00.000,5975.315430,0.000000,922.129944,0.000000,12158.792969,12525.639648,11933.492188,334.088104,315.302612,342.810883,-98.806107,49.955063,11936.064453,1861.123535
10/03/2015 11:30:00.000,5970.230469,0.000000,981.486816,0.000000,12131.132813,12519.625977,11915.852539,335.914246,316.076599,344.857727,-98.626251,49.918129,11951.150391,2001.656982
10/03/2015 12:00:00.000,5984.181641,0.000000,966.894897,0.000000,12160.792969,12534.206055,11927.005859,333.909698,315.324127,345.729858,-98.846313,50.031429,11972.383789,1834.524536
10/03/2015 12:30:00.000,5981.441406,0.000000,925.943726,0.000000,12153.221680,12549.549805,11912.025391,334.395233,313.623566,346.124939,-98.824661,49.896740,11953.255859,1849.001709
10/03/2015 13:00:00.000,5978.903320,0.000000,987.529785,0.000000,12126.393555,12517.600586,11891.282227,336.087402,314.939056,348.529999,-98.492096,49.902039,11952.617188,2099.518555
10/03/2015 13:30:00.000,5977.666504,0.000000,1085.039429,0.000000,12120.000000,12514.482422,11889.330078,337.555969,315.671082,348.905029,-98.421822,49.928398,11971.173828,2152.377197
10/03/2015 14:00:00.000,5975.668457,0.000000,1106.512939,0.000000,12110.808594,12500.091797,11877.725586,336.126282,314.697998,347.289429,-98.309479,49.920605,11899.005859,2216.142578
10/03/2015 14:30:00.000,5974.327148,0.000000,1091.120605,0.000000,12120.503906,12503.114258,11888.743164,337.138916,317.366272,347.608917,-98.450424,49.922276,11973.271484,2132.687500
10/03/2015 15:00:00.000,5985.866699,0.000000,1290.398193,0.000000,12107.613281,12259.734375,11943.977539,330.637909,341.361847,342.184326,-97.686615,49.860695,11985.620117,2623.843506
10/03/2015 15:30:00.000,5993.163574,0.000000,1411.296997,0.000000,11924.607422,12122.684570,11782.114258,335.156982,342.009369,347.631348,-98.014977,49.879974,11990.495117,2425.363281
10/03/2015 16:00:00.000,5994.096191,0.000000,984.971069,0.000000,12029.289063,12216.670898,11876.433594,329.029785,335.685211,341.668121,-99.090691,49.968430,12002.051758,1629.688477
