Date/Time,kWh del int,kVARh del int,kWh rec int,kVARh rec int,LP-KV_A,LP-KV_B,LP-KV_C,I a,I b,I c,LP_PF,Freq,LP_MW,LP_MVAR
04/11/2016 17:30,17298.10156,3190.619873,0,0,7906.456055,7915.08252,7896.429688,1458.104736,1408.529663,1462.404907, ,50.003159,33482.29297,6992.59375
04/11/2016 18:00,16456.58203,3728.242432,0,0,7928.479492,7939.815918,7921.270508,1312.365356,1256.894165,1312.118042, ,50.229836,29467.00195,8813.441406
04/11/2016 18:30,16037.23926,3828.782715,0,0,7886.214844,7897.488281,7882.13623,1506.134155,1448.687988,1508.688843, ,49.958157,34545.06641,6691.131836
04/11/2016 19:00,16717.3418,3593.77124,0,0,7884.175293,7894.151855,7878.523438,1452.024658,1395.491455,1452.24939, ,50.035149,33044.61328,7466.40918
04/11/2016 19:30,16629.72656,4137.450684,0,0,7909.594238,7917.943359,7901.185547,1457.254883,1403.822388,1456.939087, ,50.000523,33114.40625,8266.595703
04/11/2016 20:00,16834.30273,4029.019775,0,0,7880.619141,7877.230957,7883.54834,1500.422241,1425.984741,1467.258057, ,49.994667,33570.04297,8155.953613
04/11/2016 20:30,17337.63477,3797.096191,0,0,7922.094727,7931.164063,7911.35498,1489.790527,1439.630859,1494.193359, ,50.024078,34129.01172,7860.788574
04/11/2016 21:00,16753.56836,3878.668701,0,0,7956.615234,7964.757324,7946.763672,1434.510376,1382.361328,1435.495361, ,50.005814,32862.22656,7961.978516
04/11/2016 21:30,16511.93164,3945.206787,0,0,7960.376465,7966.533691,7950.403809,1450.907837,1398.814331,1449.248291, ,50.030834,33262.76172,7929.462891
04/11/2016 22:00,16945.84961,3526.889893,0,0,8038.389648,8043.510254,8026.389648,1473.594727,1424.285278,1474.951416, ,49.989086,34499.95313,6561.021973
04/11/2016 22:30,18719.08984,2443.382813,0,0,8044.375977,8049.762207,8030.364258,1585.157959,1542.015259,1593.429688, ,49.879799,37664.85156,4467.53418
04/11/2016 23:00,17498.16016,2761.088135,0,0,7992.060059,7997.64502,7977.652344,1317.665405,1275.69165,1326.432373, ,49.990112,31056.91797,3771.744141
04/11/2016 23:30,15308.30859,1644.119751,0,0,8017.694336,8023.999512,8001.862305,1271.178833,1232.036133,1282.423584, ,50.025894,30090.75586,3571.721436
05/11/2016 00:00,15308.6543,1525.132202,0,0,8007.032227,8013.296875,7991.260742,1326.823242,1288.847046,1339.532227, ,50.038971,31504.71289,2817.947998
05/11/2016 00:30,15913.25195,1371.61145,0,0,8010.10498,8016.563965,7993.369629,1347.909912,1311.934082,1361.873413, ,50.057926,32025.49805,3075.0354
